,Unnamed: 0,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,season
65316,65316,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,720,MIL,Jump ball: G. Antetokounmpo vs. J. Poeltl (D. Murray gains possession),0,SAS,,0,,,,,,,,,,,,,,,,,,,,,,,,G. Antetokounmpo - antetgi01,J. Poeltl - poeltja01,D. Murray - murrade01,202122
65317,65317,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,695,MIL,,0,SAS,J. Poeltl makes 2-pt hook shot from 9 ft (assist by D. White),2,J. Poeltl - poeltja01,2-pt hook shot,make,9.0,D. White - whitede01,,,,,,,,,,,,,,,,,,,,,,202122
65318,65318,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,681,MIL,Turnover by K. Middleton (bad pass; steal by D. Murray),0,SAS,,2,,,,,,,,,,,,,,,,,,,,K. Middleton - middlkh01,bad pass,steal,D. Murray - murrade01,,,,202122
65319,65319,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,671,MIL,,0,SAS,J. Poeltl makes 2-pt jump shot from 14 ft (assist by K. Johnson),4,J. Poeltl - poeltja01,2-pt jump shot,make,14.0,K. Johnson - johnske04,,,,,,,,,,,,,,,,,,,,,,202122
65320,65320,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,660,MIL,G. Allen misses 2-pt layup from 3 ft,0,SAS,,4,G. Allen - allengr01,2-pt layup,miss,3.0,,,,,,,,,,,,,,,,,,,,,,,202122
65321,65321,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,659,MIL,Offensive rebound by P. Connaughton,0,SAS,,4,,,,,,,,,,P. Connaughton - connapa01,offensive,,,,,,,,,,,,,,,,202122
65322,65322,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,659,MIL,P. Connaughton makes 2-pt layup at rim,2,SAS,,4,P. Connaughton - connapa01,2-pt layup,make,0.0,,,,,,,,,,,,,,,,,,,,,,,202122
65323,65323,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,659,MIL,Shooting foul by K. Johnson (drawn by P. Connaughton),2,SAS,,4,,,,,,,shooting,K. Johnson - johnske04,P. Connaughton - connapa01,,,,,,,,,,,,,,,,,,202122
65324,65324,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,659,MIL,P. Connaughton makes free throw 1 of 1,3,SAS,,4,,,,,,,,,,,,,,,P. Connaughton - connapa01,make,1 of 1,,,,,,,,,,202122
65325,65325,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,650,MIL,,3,SAS,D. McDermott makes 3-pt jump shot from 26 ft (assist by J. Poeltl),7,D. McDermott - mcderdo01,3-pt jump shot,make,26.0,J. Poeltl - poeltja01,,,,,,,,,,,,,,,,,,,,,,202122
65326,65326,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,638,MIL,J. Holiday misses 3-pt jump shot from 26 ft,3,SAS,,7,J. Holiday - holidjr01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,202122
65327,65327,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,638,MIL,,3,SAS,Defensive rebound by D. McDermott,7,,,,,,,,,,D. McDermott - mcderdo01,defensive,,,,,,,,,,,,,,,,202122
65328,65328,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,626,MIL,,3,SAS,K. Johnson misses 3-pt jump shot from 26 ft,7,K. Johnson - johnske04,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,202122
65329,65329,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,623,MIL,Defensive rebound by G. Antetokounmpo,3,SAS,,7,,,,,,,,,,G. Antetokounmpo - antetgi01,defensive,,,,,,,,,,,,,,,,202122
65330,65330,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,617,MIL,G. Antetokounmpo misses 2-pt layup from 1 ft,3,SAS,,7,G. Antetokounmpo - antetgi01,2-pt layup,miss,1.0,,,,,,,,,,,,,,,,,,,,,,,202122
65331,65331,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,615,MIL,,3,SAS,Defensive rebound by D. McDermott,7,,,,,,,,,,D. McDermott - mcderdo01,defensive,,,,,,,,,,,,,,,,202122
65332,65332,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,609,MIL,,3,SAS,D. McDermott makes 3-pt jump shot from 26 ft (assist by D. White),10,D. McDermott - mcderdo01,3-pt jump shot,make,26.0,D. White - whitede01,,,,,,,,,,,,,,,,,,,,,,202122
65333,65333,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,594,MIL,K. Middleton makes 2-pt jump shot from 15 ft,5,SAS,,10,K. Middleton - middlkh01,2-pt jump shot,make,15.0,,,,,,,,,,,,,,,,,,,,,,,202122
65334,65334,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,574,MIL,,5,SAS,D. White misses 2-pt layup from 6 ft,10,D. White - whitede01,2-pt layup,miss,6.0,,,,,,,,,,,,,,,,,,,,,,,202122
65335,65335,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,572,MIL,Defensive rebound by J. Holiday,5,SAS,,10,,,,,,,,,,J. Holiday - holidjr01,defensive,,,,,,,,,,,,,,,,202122
65336,65336,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,566,MIL,Turnover by J. Holiday (lost ball; steal by K. Johnson),5,SAS,,10,,,,,,,,,,,,,,,,,,,,J. Holiday - holidjr01,lost ball,steal,K. Johnson - johnske04,,,,202122
65337,65337,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,559,MIL,,5,SAS,K. Johnson misses 2-pt layup from 2 ft (block by G. Antetokounmpo),10,K. Johnson - johnske04,2-pt layup,miss,2.0,,G. Antetokounmpo - antetgi01,,,,,,,,,,,,,,,,,,,,,202122
65338,65338,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,556,MIL,Defensive rebound by K. Middleton,5,SAS,,10,,,,,,,,,,K. Middleton - middlkh01,defensive,,,,,,,,,,,,,,,,202122
65339,65339,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,554,MIL,K. Middleton makes 2-pt layup from 3 ft,7,SAS,,10,K. Middleton - middlkh01,2-pt layup,make,3.0,,,,,,,,,,,,,,,,,,,,,,,202122
65340,65340,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,539,MIL,,7,SAS,D. McDermott makes 3-pt jump shot from 26 ft (assist by K. Johnson),13,D. McDermott - mcderdo01,3-pt jump shot,make,26.0,K. Johnson - johnske04,,,,,,,,,,,,,,,,,,,,,,202122
65341,65341,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,518,MIL,G. Antetokounmpo makes 2-pt layup from 1 ft,9,SAS,,13,G. Antetokounmpo - antetgi01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,202122
65342,65342,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,504,MIL,,9,SAS,Turnover by D. White (lost ball; steal by K. Middleton),13,,,,,,,,,,,,,,,,,,,,D. White - whitede01,lost ball,steal,K. Middleton - middlkh01,,,,202122
65343,65343,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,499,MIL,Turnover by K. Middleton (out of bounds lost ball),9,SAS,,13,,,,,,,,,,,,,,,,,,,,K. Middleton - middlkh01,out of bounds lost ball,,,,,,202122
65344,65344,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,480,MIL,,9,SAS,K. Johnson makes 2-pt layup from 1 ft (assist by D. McDermott),15,K. Johnson - johnske04,2-pt layup,make,1.0,D. McDermott - mcderdo01,,,,,,,,,,,,,,,,,,,,,,202122
65345,65345,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,471,MIL,Personal foul by K. Johnson (drawn by G. Antetokounmpo),9,SAS,,15,,,,,,,personal,K. Johnson - johnske04,G. Antetokounmpo - antetgi01,,,,,,,,,,,,,,,,,,202122
65346,65346,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,471,MIL,,9,SAS,L. Walker enters the game for K. Johnson,15,,,,,,,,,,,,,,,,,,L. Walker - walkelo01,K. Johnson - johnske04,,,,,,,,202122
65347,65347,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,468,MIL,Turnover by K. Middleton (bad pass; steal by D. White),9,SAS,,15,,,,,,,,,,,,,,,,,,,,K. Middleton - middlkh01,bad pass,steal,D. White - whitede01,,,,202122
65348,65348,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,461,MIL,,9,SAS,D. McDermott misses 3-pt jump shot from 23 ft,15,D. McDermott - mcderdo01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,202122
65349,65349,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,457,MIL,Defensive rebound by G. Antetokounmpo,9,SAS,,15,,,,,,,,,,G. Antetokounmpo - antetgi01,defensive,,,,,,,,,,,,,,,,202122
65350,65350,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,451,MIL,J. Holiday makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),12,SAS,,15,J. Holiday - holidjr01,3-pt jump shot,make,23.0,G. Antetokounmpo - antetgi01,,,,,,,,,,,,,,,,,,,,,,202122
65351,65351,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,449,MIL,,12,SAS,San Antonio full timeout,15,,,,,,,,,,,,,,SAS,,,,,,,,,,,,,202122
65352,65352,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,449,MIL,T. Antetokounmpo enters the game for G. Antetokounmpo,12,SAS,,15,,,,,,,,,,,,,,,,,,T. Antetokounmpo - antetth01,G. Antetokounmpo - antetgi01,,,,,,,,202122
65353,65353,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,438,MIL,,12,SAS,D. Murray misses 2-pt jump shot from 11 ft,15,D. Murray - murrade01,2-pt jump shot,miss,11.0,,,,,,,,,,,,,,,,,,,,,,,202122
65354,65354,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,435,MIL,Defensive rebound by G. Allen,12,SAS,,15,,,,,,,,,,G. Allen - allengr01,defensive,,,,,,,,,,,,,,,,202122
65355,65355,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,432,MIL,G. Allen misses 3-pt jump shot from 26 ft,12,SAS,,15,G. Allen - allengr01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,202122
65356,65356,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,432,MIL,,12,SAS,Defensive rebound by D. White,15,,,,,,,,,,D. White - whitede01,defensive,,,,,,,,,,,,,,,,202122
65357,65357,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,424,MIL,,12,SAS,Turnover by L. Walker (traveling),15,,,,,,,,,,,,,,,,,,,,L. Walker - walkelo01,traveling,,,,,,202122
65358,65358,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,424,MIL,,12,SAS,D. Eubanks enters the game for J. Poeltl,15,,,,,,,,,,,,,,,,,,D. Eubanks - eubandr01,J. Poeltl - poeltja01,,,,,,,,202122
65359,65359,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,412,MIL,J. Holiday makes 2-pt jump shot from 6 ft,14,SAS,,15,J. Holiday - holidjr01,2-pt jump shot,make,6.0,,,,,,,,,,,,,,,,,,,,,,,202122
65360,65360,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,401,MIL,,14,SAS,L. Walker makes 3-pt jump shot from 25 ft (assist by D. White),18,L. Walker - walkelo01,3-pt jump shot,make,25.0,D. White - whitede01,,,,,,,,,,,,,,,,,,,,,,202122
65361,65361,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,384,MIL,G. Allen makes 3-pt jump shot from 27 ft (assist by J. Holiday),17,SAS,,18,G. Allen - allengr01,3-pt jump shot,make,27.0,J. Holiday - holidjr01,,,,,,,,,,,,,,,,,,,,,,202122
65362,65362,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,367,MIL,,17,SAS,L. Walker makes 2-pt layup at rim (assist by D. Eubanks),20,L. Walker - walkelo01,2-pt layup,make,0.0,D. Eubanks - eubandr01,,,,,,,,,,,,,,,,,,,,,,202122
65363,65363,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,354,MIL,T. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),19,SAS,,20,T. Antetokounmpo - antetth01,2-pt dunk,make,1.0,K. Middleton - middlkh01,,,,,,,,,,,,,,,,,,,,,,202122
65364,65364,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,331,MIL,,19,SAS,D. McDermott makes 2-pt jump shot from 11 ft (assist by D. White),22,D. McDermott - mcderdo01,2-pt jump shot,make,11.0,D. White - whitede01,,,,,,,,,,,,,,,,,,,,,,202122
65365,65365,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,314,MIL,Turnover by P. Connaughton (step out of bounds),19,SAS,,22,,,,,,,,,,,,,,,,,,,,P. Connaughton - connapa01,step out of bounds,,,,,,202122
65366,65366,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,314,MIL,G. Hill enters the game for G. Allen,19,SAS,,22,,,,,,,,,,,,,,,,,,G. Hill - hillge01,G. Allen - allengr01,,,,,,,,202122
65367,65367,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,314,MIL,J. Nwora enters the game for J. Holiday,19,SAS,,22,,,,,,,,,,,,,,,,,,J. Nwora - nworajo01,J. Holiday - holidjr01,,,,,,,,202122
65368,65368,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,314,MIL,,19,SAS,B. Forbes enters the game for D. McDermott,22,,,,,,,,,,,,,,,,,,B. Forbes - forbebr01,D. McDermott - mcderdo01,,,,,,,,202122
65369,65369,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,314,MIL,,19,SAS,D. Vassell enters the game for D. White,22,,,,,,,,,,,,,,,,,,D. Vassell - vassede01,D. White - whitede01,,,,,,,,202122
65370,65370,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,301,MIL,,19,SAS,D. Eubanks makes 2-pt layup from 2 ft (assist by D. Murray),24,D. Eubanks - eubandr01,2-pt layup,make,2.0,D. Murray - murrade01,,,,,,,,,,,,,,,,,,,,,,202122
65371,65371,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,285,MIL,K. Middleton makes 2-pt jump shot from 19 ft,21,SAS,,24,K. Middleton - middlkh01,2-pt jump shot,make,19.0,,,,,,,,,,,,,,,,,,,,,,,202122
65372,65372,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,285,MIL,Shooting foul by D. Vassell (drawn by K. Middleton),21,SAS,,24,,,,,,,shooting,D. Vassell - vassede01,K. Middleton - middlkh01,,,,,,,,,,,,,,,,,,202122
65373,65373,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,285,MIL,K. Middleton makes free throw 1 of 1,22,SAS,,24,,,,,,,,,,,,,,,K. Middleton - middlkh01,make,1 of 1,,,,,,,,,,202122
65374,65374,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,265,MIL,,22,SAS,L. Walker makes 2-pt layup from 1 ft,26,L. Walker - walkelo01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,202122
65375,65375,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,255,MIL,K. Middleton misses 3-pt jump shot from 26 ft,22,SAS,,26,K. Middleton - middlkh01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,202122
65376,65376,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,252,MIL,,22,SAS,Defensive rebound by L. Walker,26,,,,,,,,,,L. Walker - walkelo01,defensive,,,,,,,,,,,,,,,,202122
65377,65377,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,248,MIL,,22,SAS,D. Vassell misses 3-pt jump shot from 23 ft,26,D. Vassell - vassede01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,202122
65378,65378,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,243,MIL,Defensive rebound by P. Connaughton,22,SAS,,26,,,,,,,,,,P. Connaughton - connapa01,defensive,,,,,,,,,,,,,,,,202122
65379,65379,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,234,MIL,Turnover by T. Antetokounmpo (traveling),22,SAS,,26,,,,,,,,,,,,,,,,,,,,T. Antetokounmpo - antetth01,traveling,,,,,,202122
65380,65380,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,234,MIL,S. Mamukelashvili enters the game for P. Connaughton,22,SAS,,26,,,,,,,,,,,,,,,,,,S. Mamukelashvili - mamuksa01,P. Connaughton - connapa01,,,,,,,,202122
65381,65381,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,234,MIL,J. Robinson enters the game for K. Middleton,22,SAS,,26,,,,,,,,,,,,,,,,,,J. Robinson - robinju01,K. Middleton - middlkh01,,,,,,,,202122
65382,65382,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,234,MIL,,22,SAS,T. Jones enters the game for D. Murray,26,,,,,,,,,,,,,,,,,,T. Jones - jonestr01,D. Murray - murrade01,,,,,,,,202122
65383,65383,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,216,MIL,,22,SAS,Shooting foul by J. Robinson (drawn by L. Walker),26,,,,,,,shooting,J. Robinson - robinju01,L. Walker - walkelo01,,,,,,,,,,,,,,,,,,202122
65384,65384,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,216,MIL,,22,SAS,L. Walker makes free throw 1 of 2,27,,,,,,,,,,,,,,,L. Walker - walkelo01,make,1 of 2,,,,,,,,,,202122
65385,65385,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,216,MIL,G. Antetokounmpo enters the game for T. Antetokounmpo,22,SAS,,27,,,,,,,,,,,,,,,,,,G. Antetokounmpo - antetgi01,T. Antetokounmpo - antetth01,,,,,,,,202122
65386,65386,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,216,MIL,,22,SAS,J. Poeltl enters the game for D. Eubanks,27,,,,,,,,,,,,,,,,,,J. Poeltl - poeltja01,D. Eubanks - eubandr01,,,,,,,,202122
65387,65387,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,216,MIL,,22,SAS,L. Walker makes free throw 2 of 2,28,,,,,,,,,,,,,,,L. Walker - walkelo01,make,2 of 2,,,,,,,,,,202122
65388,65388,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,205,MIL,Personal foul by B. Forbes (drawn by G. Antetokounmpo),22,SAS,,28,,,,,,,personal,B. Forbes - forbebr01,G. Antetokounmpo - antetgi01,,,,,,,,,,,,,,,,,,202122
65389,65389,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,196,MIL,G. Antetokounmpo misses 2-pt layup from 7 ft,22,SAS,,28,G. Antetokounmpo - antetgi01,2-pt layup,miss,7.0,,,,,,,,,,,,,,,,,,,,,,,202122
65390,65390,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,194,MIL,,22,SAS,Defensive rebound by B. Forbes,28,,,,,,,,,,B. Forbes - forbebr01,defensive,,,,,,,,,,,,,,,,202122
65391,65391,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,191,MIL,,22,SAS,T. Jones misses 2-pt layup from 1 ft (block by J. Nwora),28,T. Jones - jonestr01,2-pt layup,miss,1.0,,J. Nwora - nworajo01,,,,,,,,,,,,,,,,,,,,,202122
65392,65392,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,186,MIL,Defensive rebound by G. Antetokounmpo,22,SAS,,28,,,,,,,,,,G. Antetokounmpo - antetgi01,defensive,,,,,,,,,,,,,,,,202122
65393,65393,boxscore/202110230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2021,8:30 PM,MIL,1,179,MIL,J. Robinson makes 2-pt jump shot from 16 ft,24,SAS,,28,J. Robinson - robinju01,2-pt jump shot,make,16.0,,,,,,,,,,,,,,,,,,,,,,,202122
